id,timestamp,datetime,hour,minute,day_of_week,is_weekend,time_period,bytes_rx,bytes_tx,bytes_total,mb_used,cumulative_mb_today,network_type,screen_on,battery_level
1190,1779253200000,2026-05-20T13:00:00,13,50,3,0,Afternoon,31359588,10062938,41422526,39.5036,462.0799,CELLULAR,0.225,45.5
1191,1779256800000,2026-05-20T14:00:00,14,33,3,0,Afternoon,44218863,12174183,56393046,53.7806,515.8605,CELLULAR,0.444,36.7
1192,1779260400000,2026-05-20T15:00:00,15,24,3,0,Afternoon,36057964,7795791,43853755,41.8222,557.6827,CELLULAR,0.267,31.0
1193,1779264000000,2026-05-20T16:00:00,16,58,3,0,Afternoon,41936143,10880734,52816877,50.3701,608.0528,CELLULAR,0.434,20.6
1194,1779267600000,2026-05-20T17:00:00,17,59,3,0,Afternoon,38702795,8706366,47409161,45.2129,653.2657,CELLULAR,0.472,11.2
1195,1779271200000,2026-05-20T18:00:00,18,37,3,0,Evening,178488227,39158506,217646733,207.5641,860.8298,CELLULAR,0.893,3.0
1196,1779274800000,2026-05-20T19:00:00,19,10,3,0,Evening,120844097,19199938,140044035,133.5564,994.3862,CELLULAR,0.583,3.0
1197,1779278400000,2026-05-20T20:00:00,20,21,3,0,Evening,138686140,44699840,183385980,174.8905,1169.2767,CELLULAR,0.898,3.0
1198,1779282000000,2026-05-20T21:00:00,21,31,3,0,Evening,102270468,23796783,126067251,120.2271,1289.5038,CELLULAR,0.51,3.0
1199,1779285600000,2026-05-20T22:00:00,22,50,3,0,Evening,173662353,25683688,199346041,190.1112,1479.615,CELLULAR,0.695,24.0
1200,1779289200000,2026-05-20T23:00:00,23,48,3,0,Evening,68942885,12439824,81382709,77.6126,1557.2276,CELLULAR,0.59,44.5
1201,1779292800000,2026-05-21T00:00:00,0,33,4,0,Night,18962340,3282570,22244910,21.2144,21.2144,CELLULAR,0.061,95.0
1202,1779296400000,2026-05-21T01:00:00,1,14,4,0,Night,6453070,1955670,8408740,8.0192,29.2336,CELLULAR,0.032,100.0
1203,1779300000000,2026-05-21T02:00:00,2,44,4,0,Night,9279341,2096135,11375476,10.8485,40.0821,CELLULAR,0.015,100.0
1204,1779303600000,2026-05-21T03:00:00,3,8,4,0,Night,8609662,1098369,9708031,9.2583,49.3404,CELLULAR,0.089,100.0
1205,1779307200000,2026-05-21T04:00:00,4,16,4,0,Night,6117243,1428519,7545762,7.1962,56.5366,CELLULAR,0.091,100.0
1206,1779310800000,2026-05-21T05:00:00,5,50,4,0,Night,0,0,0,0.0,56.5366,CELLULAR,0.048,100.0
1207,1779314400000,2026-05-21T06:00:00,6,37,4,0,Morning,11497925,3642044,15139969,14.4386,70.9752,CELLULAR,0.208,100.0
1208,1779318000000,2026-05-21T07:00:00,7,43,4,0,Morning,31571148,10126525,41697673,39.766,110.7412,CELLULAR,0.221,93.9
1209,1779321600000,2026-05-21T08:00:00,8,33,4,0,Morning,50686282,11280050,61966332,59.0957,169.8369,CELLULAR,0.5,83.4
1210,1779325200000,2026-05-21T09:00:00,9,55,4,0,Morning,35348707,8425670,43774377,41.7465,211.5834,CELLULAR,0.411,74.5
1211,1779328800000,2026-05-21T10:00:00,10,33,4,0,Morning,52706923,15661909,68368832,65.2016,276.785,CELLULAR,0.551,65.9
1212,1779332400000,2026-05-21T11:00:00,11,52,4,0,Morning,58984812,11152863,70137675,66.8885,343.6735,CELLULAR,0.555,54.1
1213,1779336000000,2026-05-21T12:00:00,12,46,4,0,Afternoon,50688142,16012301,66700443,63.6105,407.284,CELLULAR,0.52,44.7
1214,1779339600000,2026-05-21T13:00:00,13,10,4,0,Afternoon,36663334,11369101,48032435,45.8073,453.0913,CELLULAR,0.366,37.2
1215,1779343200000,2026-05-21T14:00:00,14,5,4,0,Afternoon,21652210,5443098,27095308,25.8401,478.9314,CELLULAR,0.278,32.3
1216,1779346800000,2026-05-21T15:00:00,15,21,4,0,Afternoon,28868925,6197343,35066268,33.4418,512.3732,CELLULAR,0.232,26.7
1217,1779350400000,2026-05-21T16:00:00,16,21,4,0,Afternoon,31267138,5835989,37103127,35.3843,547.7575,CELLULAR,0.413,18.0
1218,1779354000000,2026-05-21T17:00:00,17,15,4,0,Afternoon,53750954,12757390,66508344,63.4273,611.1848,CELLULAR,0.465,8.9
1219,1779357600000,2026-05-21T18:00:00,18,40,4,0,Evening,173251313,24977995,198229308,189.0462,800.231,CELLULAR,0.715,3.0
1220,1779361200000,2026-05-21T19:00:00,19,14,4,0,Evening,208092706,25046318,233139024,222.3387,1022.5697,CELLULAR,0.614,3.0
1221,1779364800000,2026-05-21T20:00:00,20,25,4,0,Evening,201869311,31860271,233729582,222.9019,1245.4716,CELLULAR,0.77,3.0
1222,1779368400000,2026-05-21T21:00:00,21,40,4,0,Evening,153368588,41900904,195269492,186.2235,1431.6951,CELLULAR,0.538,3.0
1223,1779372000000,2026-05-21T22:00:00,22,44,4,0,Evening,177903568,43661903,221565471,211.3013,1642.9964,CELLULAR,0.531,19.7
1224,1779375600000,2026-05-21T23:00:00,23,50,4,0,Evening,64384209,18055674,82439883,78.6208,1721.6172,CELLULAR,0.691,39.7
1225,1779379200000,2026-05-22T00:00:00,0,47,5,0,Night,11657805,1471729,13129534,12.5213,12.5213,CELLULAR,0.057,98.0
1226,1779382800000,2026-05-22T01:00:00,1,56,5,0,Night,7326495,2307716,9634211,9.1879,21.7092,CELLULAR,0.099,100.0
1227,1779386400000,2026-05-22T02:00:00,2,4,5,0,Night,14036600,3303911,17340511,16.5372,38.2464,CELLULAR,0.04,100.0
1228,1779390000000,2026-05-22T03:00:00,3,35,5,0,Night,13178628,2434144,15612772,14.8895,53.1359,CELLULAR,0.015,100.0
1229,1779393600000,2026-05-22T04:00:00,4,11,5,0,Night,14323340,2139408,16462748,15.7001,68.836,CELLULAR,0.04,100.0
1230,1779397200000,2026-05-22T05:00:00,5,3,5,0,Night,2189831,609447,2799278,2.6696,71.5056,CELLULAR,0.04,100.0
1231,1779400800000,2026-05-22T06:00:00,6,5,5,0,Morning,49795869,12189023,61984892,59.1134,130.619,CELLULAR,0.511,100.0
1232,1779404400000,2026-05-22T07:00:00,7,45,5,0,Morning,11279959,3129152,14409111,13.7416,144.3606,CELLULAR,0.232,95.1
1233,1779408000000,2026-05-22T08:00:00,8,53,5,0,Morning,57204021,6875087,64079108,61.1106,205.4712,CELLULAR,0.456,84.9
1234,1779411600000,2026-05-22T09:00:00,9,29,5,0,Morning,32226831,6821719,39048550,37.2396,242.7108,CELLULAR,0.337,78.6
1235,1779415200000,2026-05-22T10:00:00,10,9,5,0,Morning,43575311,6331558,49906869,47.5949,290.3057,CELLULAR,0.272,73.1
1236,1779418800000,2026-05-22T11:00:00,11,0,5,0,Morning,59126599,12418160,71544759,68.2304,358.5361,CELLULAR,0.446,65.0
1237,1779422400000,2026-05-22T12:00:00,12,57,5,0,Afternoon,46158548,14025729,60184277,57.3962,415.9323,CELLULAR,0.512,55.1
1238,1779426000000,2026-05-22T13:00:00,13,31,5,0,Afternoon,41448860,7620302,49069162,46.796,462.7283,CELLULAR,0.422,46.3
1239,1779429600000,2026-05-22T14:00:00,14,43,5,0,Afternoon,30277703,8185008,38462711,36.6809,499.4092,CELLULAR,0.3,41.0
1240,1779433200000,2026-05-22T15:00:00,15,36,5,0,Afternoon,43218654,8536750,51755404,49.3578,548.767,CELLULAR,0.303,35.9
1241,1779436800000,2026-05-22T16:00:00,16,23,5,0,Afternoon,34342273,8472972,42815245,40.8318,589.5988,CELLULAR,0.446,29.2
1242,1779440400000,2026-05-22T17:00:00,17,11,5,0,Afternoon,46744648,9389190,56133838,53.5334,643.1322,CELLULAR,0.371,19.8
1243,1779444000000,2026-05-22T18:00:00,18,11,5,0,Evening,133779243,26434571,160213814,152.7918,795.924,CELLULAR,0.711,9.1
1244,1779447600000,2026-05-22T19:00:00,19,34,5,0,Evening,172432464,19285606,191718070,182.8366,978.7606,CELLULAR,0.7,3.0
1245,1779451200000,2026-05-22T20:00:00,20,32,5,0,Evening,173293904,46854836,220148740,209.9502,1188.7108,CELLULAR,0.57,3.0
1246,1779454800000,2026-05-22T21:00:00,21,24,5,0,Evening,145766483,30137069,175903552,167.7547,1356.4655,CELLULAR,0.766,3.0
1247,1779458400000,2026-05-22T22:00:00,22,38,5,0,Evening,142532826,32699323,175232149,167.1144,1523.5799,CELLULAR,0.591,22.5
1248,1779462000000,2026-05-22T23:00:00,23,11,5,0,Evening,91303128,13543881,104847009,99.9899,1623.5698,CELLULAR,0.888,40.3
1249,1779465600000,2026-05-23T00:00:00,0,6,6,1,Night,49895637,16354443,66250080,63.181,63.181,CELLULAR,0.163,99.0
1250,1779469200000,2026-05-23T01:00:00,1,54,6,1,Night,49796573,16534876,66331449,63.2586,126.4396,CELLULAR,0.164,100.0
1251,1779472800000,2026-05-23T02:00:00,2,0,6,1,Night,32629704,6283265,38912969,37.1103,163.5499,CELLULAR,0.138,100.0
1252,1779476400000,2026-05-23T03:00:00,3,1,6,1,Night,34861486,9296041,44157527,42.1119,205.6618,CELLULAR,0.157,100.0
1253,1779480000000,2026-05-23T04:00:00,4,21,6,1,Night,44754217,10059673,54813890,52.2746,257.9364,CELLULAR,0.266,100.0
1254,1779483600000,2026-05-23T05:00:00,5,38,6,1,Night,45396209,10305196,55701405,53.121,311.0574,CELLULAR,0.237,100.0
1255,1779487200000,2026-05-23T06:00:00,6,58,6,1,Morning,63976969,11262553,75239522,71.754,382.8114,CELLULAR,0.573,100.0
1256,1779490800000,2026-05-23T07:00:00,7,37,6,1,Morning,72199534,15840794,88040328,83.9618,466.7732,CELLULAR,0.547,89.3
1257,1779494400000,2026-05-23T08:00:00,8,30,6,1,Morning,88054535,19380674,107435209,102.4582,569.2314,CELLULAR,0.686,77.4
1258,1779498000000,2026-05-23T09:00:00,9,59,6,1,Morning,101085898,15646825,116732723,111.325,680.5564,CELLULAR,0.689,67.1
1259,1779501600000,2026-05-23T10:00:00,10,42,6,1,Morning,58503761,14343749,72847510,69.4728,750.0292,CELLULAR,0.357,60.4
1260,1779505200000,2026-05-23T11:00:00,11,19,6,1,Morning,65991826,13735182,79727008,76.0336,826.0628,CELLULAR,0.473,51.3
1261,1779508800000,2026-05-23T12:00:00,12,5,6,1,Afternoon,87619967,11363090,98983057,94.3976,920.4604,CELLULAR,0.605,41.2
1262,1779512400000,2026-05-23T13:00:00,13,39,6,1,Afternoon,91568834,16129672,107698506,102.7093,1023.1697,CELLULAR,0.585,30.6
1263,1779516000000,2026-05-23T14:00:00,14,30,6,1,Afternoon,57138288,10839845,67978133,64.829,1087.9987,CELLULAR,0.446,20.5
1264,1779519600000,2026-05-23T15:00:00,15,7,6,1,Afternoon,84354586,21331493,105686079,100.7901,1188.7888,CELLULAR,0.684,10.0
1265,1779523200000,2026-05-23T16:00:00,16,34,6,1,Afternoon,65662698,8894201,74556899,71.103,1259.8918,CELLULAR,0.445,3.0
1266,1779526800000,2026-05-23T17:00:00,17,57,6,1,Afternoon,51499685,16149090,67648775,64.5149,1324.4067,CELLULAR,0.411,3.0
1267,1779530400000,2026-05-23T18:00:00,18,27,6,1,Evening,144838362,26126711,170965073,163.045,1487.4517,CELLULAR,0.853,3.0
1268,1779534000000,2026-05-23T19:00:00,19,28,6,1,Evening,167117330,19064259,186181589,177.5566,1665.0083,CELLULAR,0.681,3.0
1269,1779537600000,2026-05-23T20:00:00,20,22,6,1,Evening,181552289,39830521,221382810,211.1271,1876.1354,CELLULAR,0.869,3.0
1270,1779541200000,2026-05-23T21:00:00,21,7,6,1,Evening,205981613,68402624,274384237,261.6732,2137.8086,CELLULAR,0.872,3.0
1271,1779544800000,2026-05-23T22:00:00,22,22,6,1,Evening,232042677,62160800,294203477,280.5743,2418.3829,CELLULAR,0.992,20.4
1272,1779548400000,2026-05-23T23:00:00,23,15,6,1,Evening,118809893,15780498,134590391,128.3554,2546.7383,CELLULAR,0.753,41.9
1273,1779552000000,2026-05-24T00:00:00,0,50,7,1,Night,56013408,11837113,67850521,64.7073,64.7073,CELLULAR,0.251,98.0
1274,1779555600000,2026-05-24T01:00:00,1,39,7,1,Night,31580974,5011602,36592576,34.8974,99.6047,CELLULAR,0.227,100.0
1275,1779559200000,2026-05-24T02:00:00,2,10,7,1,Night,21606078,6477199,28083277,26.7823,126.387,CELLULAR,0.184,100.0
1276,1779562800000,2026-05-24T03:00:00,3,43,7,1,Night,45043095,5220605,50263700,47.9352,174.3222,CELLULAR,0.21,100.0
1277,1779566400000,2026-05-24T04:00:00,4,35,7,1,Night,63497476,8325890,71823366,68.4961,242.8183,CELLULAR,0.253,100.0
1278,1779570000000,2026-05-24T05:00:00,5,10,7,1,Night,33348502,6588612,39937114,38.087,280.9053,CELLULAR,0.152,100.0
1279,1779573600000,2026-05-24T06:00:00,6,3,7,1,Morning,86423420,25841006,112264426,107.0637,387.969,CELLULAR,0.647,100.0
1280,1779577200000,2026-05-24T07:00:00,7,54,7,1,Morning,44674394,11588524,56262918,53.6565,441.6255,CELLULAR,0.368,94.4
1281,1779580800000,2026-05-24T08:00:00,8,13,7,1,Morning,69211192,16057225,85268417,81.3183,522.9438,CELLULAR,0.608,82.8
1282,1779584400000,2026-05-24T09:00:00,9,40,7,1,Morning,67918666,10020520,77939186,74.3286,597.2724,CELLULAR,0.348,75.7
1283,1779588000000,2026-05-24T10:00:00,10,12,7,1,Morning,106954384,12288420,119242804,113.7188,710.9912,CELLULAR,0.526,64.2
1284,1779591600000,2026-05-24T11:00:00,11,25,7,1,Morning,66353677,16360304,82713981,78.8822,789.8734,CELLULAR,0.44,56.6
1285,1779595200000,2026-05-24T12:00:00,12,50,7,1,Afternoon,39694779,8315950,48010729,45.7866,835.66,CELLULAR,0.354,50.2
1286,1779598800000,2026-05-24T13:00:00,13,2,7,1,Afternoon,72590153,21190604,93780757,89.4363,925.0963,CELLULAR,0.397,43.2
1287,1779602400000,2026-05-24T14:00:00,14,20,7,1,Afternoon,62609191,9465624,72074815,68.7359,993.8322,CELLULAR,0.527,34.2
1288,1779606000000,2026-05-24T15:00:00,15,54,7,1,Afternoon,61598999,20063051,81662050,77.879,1071.7112,CELLULAR,0.337,25.7
1289,1779609600000,2026-05-24T16:00:00,16,14,7,1,Afternoon,111286380,22481613,133767993,127.5711,1199.2823,CELLULAR,0.633,16.4
1290,1779613200000,2026-05-24T17:00:00,17,9,7,1,Afternoon,88753904,12223859,100977763,96.2999,1295.5822,CELLULAR,0.702,5.6
1291,1779616800000,2026-05-24T18:00:00,18,8,7,1,Evening,255784465,35192543,290977008,277.4973,1573.0795,CELLULAR,0.882,3.0
1292,1779620400000,2026-05-24T19:00:00,19,17,7,1,Evening,200604708,55676074,256280782,244.4084,1817.4879,CELLULAR,1.0,3.0
1293,1779624000000,2026-05-24T20:00:00,20,20,7,1,Evening,144313919,30692471,175006390,166.8991,1984.387,CELLULAR,0.646,3.0
1294,1779627600000,2026-05-24T21:00:00,21,14,7,1,Evening,229911392,28155744,258067136,246.112,2230.499,CELLULAR,0.973,3.0
1295,1779631200000,2026-05-24T22:00:00,22,37,7,1,Evening,160230024,20852025,181082049,172.6933,2403.1923,CELLULAR,0.707,28.0
1296,1779634800000,2026-05-24T23:00:00,23,17,7,1,Evening,116999515,26289234,143288749,136.6508,2539.8431,CELLULAR,0.871,50.3
1297,1779638400000,2026-05-25T00:00:00,0,13,1,0,Night,0,0,0,0.0,0.0,CELLULAR,0.015,99.0
1298,1779642000000,2026-05-25T01:00:00,1,27,1,0,Night,20047860,5989435,26037295,24.8311,24.8311,CELLULAR,0.094,100.0
1299,1779645600000,2026-05-25T02:00:00,2,23,1,0,Night,14479838,1790076,16269914,15.5162,40.3473,CELLULAR,0.034,100.0
1300,1779649200000,2026-05-25T03:00:00,3,21,1,0,Night,4049354,654662,4704016,4.4861,44.8334,CELLULAR,0.099,100.0
1301,1779652800000,2026-05-25T04:00:00,4,24,1,0,Night,0,0,0,0.0,44.8334,CELLULAR,0.093,100.0
1302,1779656400000,2026-05-25T05:00:00,5,8,1,0,Night,20282025,4175066,24457091,23.3241,68.1575,CELLULAR,0.07,100.0
1303,1779660000000,2026-05-25T06:00:00,6,57,1,0,Morning,37784823,10274246,48059069,45.8327,113.9902,CELLULAR,0.409,100.0
1304,1779663600000,2026-05-25T07:00:00,7,52,1,0,Morning,34454965,4138923,38593888,36.806,150.7962,CELLULAR,0.292,93.2
1305,1779667200000,2026-05-25T08:00:00,8,57,1,0,Morning,36718754,5298105,42016859,40.0704,190.8666,CELLULAR,0.417,86.1
1306,1779670800000,2026-05-25T09:00:00,9,45,1,0,Morning,43199912,6376446,49576358,47.2797,238.1463,CELLULAR,0.319,80.6
1307,1779674400000,2026-05-25T10:00:00,10,25,1,0,Morning,12382217,1704248,14086465,13.4339,251.5802,CELLULAR,0.227,74.2
1308,1779678000000,2026-05-25T11:00:00,11,16,1,0,Morning,40686916,8824955,49511871,47.2182,298.7984,CELLULAR,0.386,65.5
1309,1779681600000,2026-05-25T12:00:00,12,10,1,0,Afternoon,51841193,15554980,67396173,64.274,363.0724,CELLULAR,0.597,53.4
1310,1779685200000,2026-05-25T13:00:00,13,49,1,0,Afternoon,43501822,11238983,54740805,52.2049,415.2773,CELLULAR,0.507,45.2
1311,1779688800000,2026-05-25T14:00:00,14,41,1,0,Afternoon,12459995,3322751,15782746,15.0516,430.3289,CELLULAR,0.227,39.6
1312,1779692400000,2026-05-25T15:00:00,15,9,1,0,Afternoon,27108324,4801206,31909530,30.4313,460.7602,CELLULAR,0.373,33.9
1313,1779696000000,2026-05-25T16:00:00,16,34,1,0,Afternoon,43952294,11421012,55373306,52.8081,513.5683,CELLULAR,0.545,24.9
1314,1779699600000,2026-05-25T17:00:00,17,25,1,0,Afternoon,27177091,3699173,30876264,29.4459,543.0142,CELLULAR,0.339,18.8
1315,1779703200000,2026-05-25T18:00:00,18,23,1,0,Evening,175555208,46707252,222262460,211.966,754.9802,CELLULAR,0.718,4.6
1316,1779706800000,2026-05-25T19:00:00,19,28,1,0,Evening,142760853,23489718,166250571,158.5489,913.5291,CELLULAR,0.527,3.0
1317,1779710400000,2026-05-25T20:00:00,20,0,1,0,Evening,160927301,53260180,214187481,204.2651,1117.7942,CELLULAR,0.749,3.0
1318,1779714000000,2026-05-25T21:00:00,21,20,1,0,Evening,205714380,32940783,238655163,227.5993,1345.3935,CELLULAR,0.747,3.0
1319,1779717600000,2026-05-25T22:00:00,22,14,1,0,Evening,166385513,42642450,209027963,199.3446,1544.7381,CELLULAR,0.666,18.4
1320,1779721200000,2026-05-25T23:00:00,23,45,1,0,Evening,53831621,14791177,68622798,65.4438,1610.1819,CELLULAR,0.504,42.7
1321,1779724800000,2026-05-26T00:00:00,0,49,2,0,Night,10081611,2700215,12781826,12.1897,12.1897,CELLULAR,0.066,98.0
1322,1779728400000,2026-05-26T01:00:00,1,43,2,0,Night,0,0,0,0.0,12.1897,CELLULAR,0.06,100.0
1323,1779732000000,2026-05-26T02:00:00,2,27,2,0,Night,0,0,0,0.0,12.1897,CELLULAR,0.01,100.0
1324,1779735600000,2026-05-26T03:00:00,3,40,2,0,Night,14176440,4632496,18808936,17.9376,30.1273,CELLULAR,0.079,100.0
1325,1779739200000,2026-05-26T04:00:00,4,39,2,0,Night,14558978,4135139,18694117,17.8281,47.9554,CELLULAR,0.076,100.0
1326,1779742800000,2026-05-26T05:00:00,5,27,2,0,Night,0,0,0,0.0,47.9554,CELLULAR,0.053,100.0
1327,1779746400000,2026-05-26T06:00:00,6,47,2,0,Morning,54443879,12558030,67001909,63.898,111.8534,CELLULAR,0.54,100.0
1328,1779750000000,2026-05-26T07:00:00,7,22,2,0,Morning,40666446,8494781,49161227,46.8838,158.7372,CELLULAR,0.402,92.2
1329,1779753600000,2026-05-26T08:00:00,8,27,2,0,Morning,23189703,3993790,27183493,25.9242,184.6614,CELLULAR,0.295,87.6
1330,1779757200000,2026-05-26T09:00:00,9,19,2,0,Morning,34404224,5426879,39831103,37.9859,222.6473,CELLULAR,0.346,79.9
1331,1779760800000,2026-05-26T10:00:00,10,45,2,0,Morning,58959233,17158052,76117285,72.5911,295.2384,CELLULAR,0.518,68.4
1332,1779764400000,2026-05-26T11:00:00,11,18,2,0,Morning,53460867,12122214,65583081,62.5449,357.7833,CELLULAR,0.438,60.3
1333,1779768000000,2026-05-26T12:00:00,12,55,2,0,Afternoon,58558750,12266267,70825017,67.544,425.3273,CELLULAR,0.463,52.4
1334,1779771600000,2026-05-26T13:00:00,13,2,2,0,Afternoon,38108898,10008786,48117684,45.8886,471.2159,CELLULAR,0.383,44.3
1335,1779775200000,2026-05-26T14:00:00,14,36,2,0,Afternoon,22999448,4516863,27516311,26.2416,497.4575,CELLULAR,0.258,38.8
1336,1779778800000,2026-05-26T15:00:00,15,6,2,0,Afternoon,47019749,10931061,57950810,55.2662,552.7237,CELLULAR,0.537,31.0
1337,1779782400000,2026-05-26T16:00:00,16,53,2,0,Afternoon,28537259,7445675,35982934,34.316,587.0397,CELLULAR,0.275,25.2
1338,1779786000000,2026-05-26T17:00:00,17,16,2,0,Afternoon,59677883,11304735,70982618,67.6943,654.734,CELLULAR,0.51,15.2
1339,1779789600000,2026-05-26T18:00:00,18,56,2,0,Evening,176002767,24931867,200934634,191.6262,846.3602,CELLULAR,0.691,3.0
1340,1779793200000,2026-05-26T19:00:00,19,5,2,0,Evening,129446240,31268688,160714928,153.2697,999.6299,CELLULAR,0.788,3.0
1341,1779796800000,2026-05-26T20:00:00,20,25,2,0,Evening,123355144,28034693,151389837,144.3766,1144.0065,CELLULAR,0.545,3.0
1342,1779800400000,2026-05-26T21:00:00,21,8,2,0,Evening,145241830,18424316,163666146,156.0842,1300.0907,CELLULAR,0.629,3.0
1343,1779804000000,2026-05-26T22:00:00,22,0,2,0,Evening,171780694,22218868,193999562,185.0124,1485.1031,CELLULAR,0.544,24.6
1344,1779807600000,2026-05-26T23:00:00,23,50,2,0,Evening,67103102,20348870,87451972,83.4007,1568.5038,CELLULAR,0.75,44.9
1345,1779811200000,2026-05-27T00:00:00,0,22,3,0,Night,15142715,2892582,18035297,17.1998,17.1998,CELLULAR,0.026,96.0
1346,1779814800000,2026-05-27T01:00:00,1,36,3,0,Night,10637840,3498327,14136167,13.4813,30.6811,CELLULAR,0.052,100.0
1347,1779818400000,2026-05-27T02:00:00,2,4,3,0,Night,0,0,0,0.0,30.6811,CELLULAR,0.078,100.0
1348,1779822000000,2026-05-27T03:00:00,3,43,3,0,Night,11443592,1328692,12772284,12.1806,42.8617,CELLULAR,0.094,100.0
1349,1779825600000,2026-05-27T04:00:00,4,10,3,0,Night,1103522,312684,1416206,1.3506,44.2123,CELLULAR,0.061,100.0
1350,1779829200000,2026-05-27T05:00:00,5,20,3,0,Night,7901251,1218633,9119884,8.6974,52.9097,CELLULAR,0.082,100.0
1351,1779832800000,2026-05-27T06:00:00,6,38,3,0,Morning,47583332,10702918,58286250,55.5861,108.4958,CELLULAR,0.346,100.0
1352,1779836400000,2026-05-27T07:00:00,7,25,3,0,Morning,55658639,14536498,70195137,66.9433,175.4391,CELLULAR,0.577,87.9
1353,1779840000000,2026-05-27T08:00:00,8,41,3,0,Morning,41630892,12803624,54434516,51.9128,227.3519,CELLULAR,0.381,81.7
1354,1779843600000,2026-05-27T09:00:00,9,30,3,0,Morning,27895247,4838779,32734026,31.2176,258.5695,CELLULAR,0.211,77.5
1355,1779847200000,2026-05-27T10:00:00,10,25,3,0,Morning,51917524,10224969,62142493,59.2637,317.8332,CELLULAR,0.588,68.3
1356,1779850800000,2026-05-27T11:00:00,11,2,3,0,Morning,42925015,8745559,51670574,49.2769,367.1101,CELLULAR,0.331,60.4
1357,1779854400000,2026-05-27T12:00:00,12,45,3,0,Afternoon,35570668,4227929,39798597,37.9549,405.065,CELLULAR,0.215,55.3
1358,1779858000000,2026-05-27T13:00:00,13,25,3,0,Afternoon,47993060,11395663,59388723,56.6375,461.7025,CELLULAR,0.409,48.9
1359,1779861600000,2026-05-27T14:00:00,14,23,3,0,Afternoon,55851890,7621456,63473346,60.5329,522.2354,CELLULAR,0.587,38.5
1360,1779865200000,2026-05-27T15:00:00,15,37,3,0,Afternoon,32787312,5396373,38183685,36.4148,558.6502,CELLULAR,0.349,31.2
1361,1779868800000,2026-05-27T16:00:00,16,37,3,0,Afternoon,55924720,11153001,67077721,63.9703,622.6205,CELLULAR,0.551,21.2
1362,1779872400000,2026-05-27T17:00:00,17,20,3,0,Afternoon,43829622,12479538,56309160,53.7006,676.3211,CELLULAR,0.524,13.7
1363,1779876000000,2026-05-27T18:00:00,18,3,3,0,Evening,137362329,41205969,178568298,170.296,846.6171,CELLULAR,0.54,3.0
1364,1779879600000,2026-05-27T19:00:00,19,20,3,0,Evening,137127019,40522202,177649221,169.4195,1016.0366,CELLULAR,0.567,3.0
1365,1779883200000,2026-05-27T20:00:00,20,34,3,0,Evening,224006828,55183242,279190070,266.2564,1282.293,CELLULAR,0.868,3.0
1366,1779886800000,2026-05-27T21:00:00,21,49,3,0,Evening,140459636,21396982,161856618,154.3585,1436.6515,CELLULAR,0.575,3.0
1367,1779890400000,2026-05-27T22:00:00,22,36,3,0,Evening,146849008,22508808,169357816,161.5122,1598.1637,CELLULAR,0.682,27.3
1368,1779894000000,2026-05-27T23:00:00,23,32,3,0,Evening,79744276,24801792,104546068,99.7029,1697.8666,CELLULAR,0.807,49.2
1369,1779897600000,2026-05-28T00:00:00,0,6,4,0,Night,0,0,0,0.0,0.0,CELLULAR,0.025,96.0
1370,1779901200000,2026-05-28T01:00:00,1,51,4,0,Night,5503189,1140693,6643882,6.3361,6.3361,CELLULAR,0.07,100.0
1371,1779904800000,2026-05-28T02:00:00,2,44,4,0,Night,10746308,2306995,13053303,12.4486,18.7847,CELLULAR,0.06,100.0
1372,1779908400000,2026-05-28T03:00:00,3,13,4,0,Night,9032371,2455093,11487464,10.9553,29.74,CELLULAR,0.062,100.0
1373,1779912000000,2026-05-28T04:00:00,4,8,4,0,Night,13554809,4239630,17794439,16.9701,46.7101,CELLULAR,0.042,100.0
1374,1779915600000,2026-05-28T05:00:00,5,6,4,0,Night,8602715,1275500,9878215,9.4206,56.1307,CELLULAR,0.017,100.0
1375,1779919200000,2026-05-28T06:00:00,6,57,4,0,Morning,45243668,13538873,58782541,56.0594,112.1901,CELLULAR,0.435,100.0
1376,1779922800000,2026-05-28T07:00:00,7,33,4,0,Morning,21442106,6062986,27505092,26.2309,138.421,CELLULAR,0.34,94.7
1377,1779926400000,2026-05-28T08:00:00,8,37,4,0,Morning,70461161,9085806,79546967,75.8619,214.2829,CELLULAR,0.544,86.6
1378,1779930000000,2026-05-28T09:00:00,9,38,4,0,Morning,15011563,4925327,19936890,19.0133,233.2962,CELLULAR,0.23,81.0
1379,1779933600000,2026-05-28T10:00:00,10,23,4,0,Morning,33725668,5694917,39420585,37.5944,270.8906,CELLULAR,0.399,73.4
1380,1779937200000,2026-05-28T11:00:00,11,27,4,0,Morning,64075054,7683929,71758983,68.4347,339.3253,CELLULAR,0.544,64.0
1381,1779940800000,2026-05-28T12:00:00,12,12,4,0,Afternoon,45713200,14818366,60531566,57.7274,397.0527,CELLULAR,0.533,55.6
1382,1779944400000,2026-05-28T13:00:00,13,35,4,0,Afternoon,41234398,11367207,52601605,50.1648,447.2175,CELLULAR,0.451,45.1
1383,1779948000000,2026-05-28T14:00:00,14,29,4,0,Afternoon,50769764,13754569,64524333,61.5352,508.7527,CELLULAR,0.593,35.0
1384,1779951600000,2026-05-28T15:00:00,15,26,4,0,Afternoon,12937709,4093052,17030761,16.2418,524.9945,CELLULAR,0.225,30.6
